Project,Year,Survey,Month,Date,Station,Time,TowDuration,Region,TideCode,DepthBottom,CondSurf,PPTSurf,CondBott,PPTBott,TempSurf,TempBottom,Secchi,Turbidity,Microcystis,TotalMeter,MeterEstimate,Volume,ACARTELA,ACARTIA,DIAPTOM,EURYTEM,OTHCALAD,PDIAPFOR,PDIAPMAR,SINOCAL,TORTANUS,ALLCALADULTS,ACANTHO,LIMNOSPP,LIMNOSINE,LIMNOTET,OITHDAV,OITHSIM,OITHSPP,OTHCYCAD,ALLCYCADULTS,HARPACT,EURYJUV,OTHCALJUV,PDIAPJUV,SINOCALJUV,ASINEJUV,ACARJUV,DIAPTJUV,TORTJUV,ALLCALJUV,LIMNOJUV,OITHJUV,OTHCYCJUV,ALLCYCJUV,EURYNAUP,OTHCOPNAUP,PDIAPNAUP,SINONAUP,ALLCOPNAUP,BOSMINA,DAPHNIA,DIAPHAN,OTHCLADO,ALLCLADOCERA,ASPLANCH,KERATELA,OTHROT,POLYARTH,SYNCH,TRICHO,ALLROTIFERS,BARNNAUP,CRABZOEA,OSTRACOD,CUMAC
STN,2011,1,6,6/14/2011,707,12:16,10,Lower Sacramento River,2,9.4,133,0.05,135,0.06,19.2,18.9,73,11.2,1,13040,N,4,0,0,0,4.8,0,263.9,0,43.2,0,311.9,38.4,0,0,0,0,0,0,19.2,57.6,0,4.8,0,177.5,28.8,0,0,19.2,0,230.3,0,0,388.7,388.7,0,0,220.7,0,220.7,220.7,38.4,4.8,163.1,427,302.3,0,57.6,0,0,0,359.9,0,0,4.8,0
STN,2011,1,6,6/14/2011,711,11:25,10,Sacramento River,2,3.4,103,0.04,101,0.04,18.1,18,76,8.1,1,12429,N,3.8,0,0,0,0,0,0,0,0,0,0,68.9,0,0,0,0,0,0,9.8,78.7,9.8,0,0,0,0,0,0,14.8,0,14.8,0,0,482.2,482.2,0,24.6,14.8,0,39.4,531.4,39.4,19.7,250.9,841.4,1456.5,0,187,0,19.7,0,1663.1,0,0,14.8,0
STN,2011,1,6,6/14/2011,713,7:48,10,Cache Slough,2,12.2,131,0.05,144,0.06,18,18.1,60,14.2,1,17057,N,5.2,0,0,0,3.7,0,366.8,0,18.3,0,388.8,36.7,0,0,0,0,0,0,3.7,40.4,0,0,0,194.4,55,0,0,3.7,0,253.1,0,0,278.8,278.8,0,3.7,150.4,11,165.1,286.1,14.7,7.3,143.1,451.2,212.8,0,40.4,0,0,0,253.1,0,0,3.7,0
STN,2011,1,6,6/14/2011,716,8:31,10,Cache Slough,2,12.8,164,0.07,187,0.08,18.2,18.6,44,19.3,1,17072,N,5.2,0,0,0,5.8,0,1310.7,0,86.8,0,1403.3,26,0,0,0,0,0,0,0,26,0,11.6,0,410.9,130.2,0,0,11.6,0,564.2,0,0,280.7,280.7,0,2.9,344.3,14.5,361.7,193.9,37.6,17.4,86.8,335.6,23.1,0,8.7,0,0,0,31.8,0,0,0,0
STN,2011,1,6,6/14/2011,719,10:39,10,Sac. Deep Water Channel,2,10.1,596,0.27,616,0.28,20.5,20.9,37,26.2,1,18410,N,5.6,0,0,0,0,0,34,0,3130.1,0,3164.1,0,0,40.8,0,0,0,0,0,40.8,3.4,17,0,588,1859.1,0,0,0,0,2464,0,0,0,0,0,0,265.1,27.2,292.3,6.8,13.6,992.4,3.4,1016.2,0,0,0,0,0,0,0,0,0,0,0
STN,2011,1,6,6/14/2011,721,9:06,10,Cache Slough,2,2.4,290,0.13,286,0.12,19.6,19.7,34,28.7,1,14640,N,4.4,0,0,0,25.6,0,111.1,0,1389,0,1525.8,8.5,0,8.5,0,0,0,0,0,17.1,0,171,4.3,2948.9,534.2,0,0,4.3,0,3662.7,0,0,406,406,0,4.3,2175.4,106.8,2286.5,226.5,153.9,12.8,81.2,474.4,4.3,0,0,0,0,0,4.3,0,0,0,0
STN,2011,1,6,6/14/2011,723,9:53,10,Sac. Deep Water Channel,2,10.7,218,0.09,212,0.09,19.3,18.9,47,18.1,1,17467,N,5.3,0,0,0,3,0,1266.9,0,123.7,0,1393.6,21.1,0,0,0,0,0,0,9,30.2,0,3,3,500.7,54.3,0,0,6,0,567.1,0,0,184,184,0,0,576.2,21.1,597.3,138.8,24.1,12.1,27.1,202.1,21.1,0,12.1,0,0,0,33.2,0,0,0,0
STN,2011,1,6,6/14/2011,795,12:48,10,Sac. Deep Water Channel,3,10.1,960,0.45,1039,0.49,23.5,20.4,72,8.1,1,16233,N,4.9,0,0,111.6,5.1,0,55.8,0,7404.6,0,7577,10.1,0,400.7,0,0,0,0,20.3,431.1,0,0,0,1044.8,4960,0,0,213,0,6217.8,20.3,0,1146.2,1166.5,0,15.2,522.4,207.9,745.5,40.6,532.5,4605,0,5178.1,0,0,0,0,0,0,0,0,0,0,0
STN,2011,1,6,6/14/2011,796,12:06,10,Sac. Deep Water Channel,3,10.1,965,0.46,493,0.22,22,20.4,48,14.5,1,18673,N,5.7,0,0,35.3,4.4,0,13.2,0,4241.4,0,4294.3,0,0,630.5,0,13.2,0,0,44.1,687.8,0,0,0,44.1,2239.7,0,0,30.9,0,2314.7,0,0,79.4,79.4,0,4.4,22,114.6,141.1,0,79.4,10435.9,0,10515.3,0,0,0,0,0,0,0,0,0,0,0
STN,2011,1,6,6/14/2011,797,11:25,10,Sac. Deep Water Channel,2,9.8,840,0.39,854,0.4,21.1,20.5,36,20.8,1,17514,N,5.3,0,0,0,3.6,0,0,0,2086.3,0,2089.9,0,0,67.9,0,0,0,0,0,67.9,0,0,0,78.6,1225.4,0,0,0,0,1304,0,0,14.3,14.3,0,0,85.7,53.6,139.3,0,21.4,2379.3,0,2400.7,0,0,0,0,0,0,0,0,0,0,0
STN,2011,1,6,6/14/2011,812,9:35,10,Lower San Joaquin,2,5.5,126,0.05,128,0.05,19.3,19.1,147,5.6,1,20752,N,6.3,0,0,11.3,8.5,0,73.7,0,14.2,0,107.7,5.7,0,0,0,0,0,0,17,22.7,2.8,28.3,2.8,1133.5,8.5,0,0,5.7,0,1178.8,0,0,90.7,90.7,2.8,34,2139.5,14.2,2190.5,609.3,19.8,0,187,816.1,8.5,0,28.3,0,0,0,36.8,0,0,0,0
STN,2011,1,6,6/14/2011,815,8:41,10,Lower San Joaquin,2,12.5,133,0.05,125,0.05,19.2,19.1,157,4.6,1,20976,N,6.4,0,0,3,0,0,405.7,0,11.9,0,420.6,6,0,0,0,0,0,0,3,8.9,0,23.9,0,1163.3,20.9,0,0,6,0,1214,0,0,98.4,98.4,0,0,1312.5,3,1315.5,199.9,14.9,0,74.6,289.3,3,0,11.9,0,0,0,14.9,0,0,3,0
STN,2011,1,6,6/14/2011,906,7:42,10,San Joaquin River,2,11.9,167,0.07,168,0.07,19.7,19.7,137,5.4,1,20876,N,6.3,0,0,0,3,0,227.8,0,15,0,245.8,0,0,0,0,0,0,0,12,12,0,62.9,0,1333.7,65.9,0,0,0,0,1462.6,0,0,86.9,86.9,0,3,1399.7,18,1420.7,239.8,18,0,71.9,329.7,3,0,6,0,0,0,9,0,0,3,0
STN,2011,1,6,6/14/2011,919,6:48,10,Mokelumne River,2,7.9,105,0.04,106,0.04,19.2,NA,200,3.5,1,20339,N,6.2,0,0,4.5,1.1,1.1,0,0,0,0,6.8,4.5,0,0,0,0,0,0,13.6,18.1,0,4.5,1.1,6.8,1.1,0,0,20.4,0,34,0,0,140.5,140.5,0,5.7,20.4,0,26.1,264.1,88.4,0,489.6,842.1,3.4,0,17,0,0,0,20.4,0,0,2.3,0
STN,2011,1,6,6/15/2011,501,11:00,10,Suisun Bay,3,11,149,0.06,139,0.06,19.4,19.3,42,21,1,13575,N,4.1,4.9,0,0,24.3,0,167.4,0,111.6,0,308.1,4.9,0,0,0,0,0,0,12.1,17,4.9,29.1,0,868.5,138.3,0,0,4.9,0,1040.7,0,0,84.9,84.9,0,4.9,795.7,9.7,810.2,41.2,2.4,2.4,17,63.1,2.4,0,0,0,0,0,2.4,0,0,0,0
STN,2011,1,6,6/15/2011,504,9:55,10,Suisun Bay,2,7.3,141,0.06,155,0.06,19.3,19.6,54,19.8,1,13076,N,4,0,0,0,7.6,0,540.2,0,245.5,0,793.3,0,0,0,0,0,0,0,11.3,11.3,0,7.6,0,1715.1,56.7,0,0,3.8,0,1783.1,0,0,49.1,49.1,0,3.8,479.8,0,483.5,45.3,3.8,0,22.7,71.8,0,0,0,0,0,0,0,0,0,0,0
STN,2011,1,6,6/15/2011,513,8:12,10,Suisun Bay,2,10.7,132,0.05,133,0.05,19,18.9,56,15.1,1,10460,N,3.2,0,0,6,0,0,604.2,0,209.4,0,819.5,23.9,0,0,0,0,0,0,6,29.9,6,12,0,1549.3,71.8,0,0,23.9,0,1656.9,0,0,149.5,149.5,0,6,1357.9,23.9,1387.8,179.5,17.9,0,59.8,257.2,23.9,0,23.9,0,0,0,47.9,0,0,6,0
STN,2011,1,6,6/15/2011,519,11:44,10,Suisun Bay (Honker),4,2.4,134,0.06,143,0.06,19.9,19.7,41,19.6,1,12914,N,3.9,0,0,1.8,3.6,0,137.4,0,242.8,0,385.6,1.8,0,0,0,0,0,0,7.1,8.9,0,16.1,0,746.1,48.2,0,0,10.7,0,821.1,0,0,57.1,57.1,0,1.8,564.1,0,565.9,76.8,10.7,3.6,17.9,108.9,1.8,0,8.9,0,0,0,10.7,0,0,0,0
STN,2011,1,6,6/15/2011,801,7:25,10,Lower San Joaquin,2,6.4,129,0.05,131,0.05,19,19,76,11.9,1,13459,N,4.1,0,0,0,0,0,269.6,0,60.4,0,330.1,13.9,0,0,0,0,0,0,0,13.9,4.6,9.3,0,1199.4,55.8,0,0,4.6,0,1269.1,0,0,125.5,125.5,0,9.3,934.4,9.3,953,97.6,0,4.6,55.8,158.1,0,0,0,0,0,0,0,0,0,4.6,0
STN,2011,1,6,6/15/2011,804,6:42,10,Lower San Joaquin,2,10.7,139,0.06,141,0.06,19.5,19.6,99,9.1,1,16366,N,5,0,0,0,7.6,0,2297.7,0,313.5,0,2618.8,11.5,0,0,0,0,0,0,3.8,15.3,0,15.3,0,3356.7,30.6,0,0,3.8,0,3406.4,0,0,65,65,0,7.6,1204.3,7.6,1219.6,179.7,7.6,0,34.4,221.7,3.8,0,0,0,0,0,3.8,0,0,0,0
STN,2011,1,6,6/16/2011,405,12:16,10,Suisun Bay (Carquinez St.),4,5.2,260,0.11,257,0.11,20.6,20.2,17,87.3,1,17721,N,5.4,14.9,0,0,26,0,2211.4,0,702.4,0,2954.7,18.6,0,0,48.3,0,0,0,3.7,70.6,345.6,48.3,0,3073.6,550.1,0,0,0,0,3672,0,0,92.9,92.9,0,26,1018.4,130.1,1174.4,11.1,0,0,7.4,18.6,0,0,0,0,0,0,0,3.7,0,182.1,3.7
STN,2011,1,6,6/16/2011,418,11:16,10,Suisun Bay (Mothball),2,9.1,231,0.1,234,0.1,20.3,19.7,35,41.5,1,20273,N,6.2,14.7,0,0,0,0,103,0,17.7,0,135.4,2.9,0,0,29.4,0,0,0,0,32.4,5.9,5.9,2.9,691.9,88.3,0,0,5.9,0,794.9,0,0,100.1,100.1,0,11.8,615.3,73.6,700.7,17.7,0,0,5.9,23.6,2.9,0,2.9,0,0,0,5.9,0,0,2.9,2.9
STN,2011,1,6,6/16/2011,602,10:17,10,Suisun Bay (Grizzly),2,1.5,162,0.07,162,0.07,20.1,19.8,19,64,1,13802,N,4.2,2.4,0,0,14.3,0,121.7,0,42.9,0,181.3,7.2,0,0,2.4,0,0,0,11.9,21.5,2.4,19.1,0,314.9,69.2,0,0,0,0,403.2,0,0,147.9,147.9,2.4,2.4,274.4,69.2,348.4,52.5,0,0,14.3,66.8,0,0,0,0,0,0,0,0,0,0,0
STN,2011,1,6,6/16/2011,606,9:10,10,Suisun Bay (Mont. Sl.),2,6.7,629,0.29,633,0.29,20.6,20.6,15,102,1,14306,N,4.3,0,0,0,30.6,0,1067.2,0,752.3,0,1850,4.4,0,0,0,0,0,0,0,4.4,0,30.6,0,1460.8,314.9,0,0,0,0,1806.3,0,0,70,70,0,0,494.2,48.1,542.3,4.4,0,0,0,4.4,0,0,0,0,0,0,0,0,0,39.4,0
STN,2011,1,6,6/16/2011,609,8:01,10,Suisun Bay (Mont. Sl.),2,10.4,614,0.28,606,0.28,20.4,20.2,22,76.1,1,15928,N,4.8,0,0,0,30,0,974.3,0,1094.2,0,2098.5,0,0,0,0,0,0,0,3.7,3.7,3.7,41.2,0,1068,269.8,0,0,0,0,1379,0,0,33.7,33.7,0,0,239.8,11.2,251.1,0,0,0,3.7,3.7,0,0,0,0,0,0,0,0,0,15,0
STN,2011,1,6,6/16/2011,610,6:55,10,Suisun Bay (Mont. Sl.),2,4.3,459,0.21,512,0.23,20,19.7,32,31.3,1,15439,N,4.7,0,0,0,57.6,0,511.9,0,543.9,0,1113.4,22.4,0,3.2,0,0,0,0,3.2,28.8,3.2,54.4,0,489.5,25.6,0,0,3.2,0,572.7,0,0,124.8,124.8,0,0,80,3.2,83.2,3.2,0,0,25.6,28.8,0,0,0,0,0,0,0,0,0,0,0
STN,2011,1,6,6/17/2011,323,7:34,10,San Pablo Bay,2,2.4,18450,10.9,18560,10.97,17.4,17.2,21,96.4,1,18716,N,5.7,0,44.6,0,0,3.2,9.6,3.2,0,111.6,172.2,3.2,0,0,114.8,63.8,0,0,0,181.8,19.1,6.4,12.8,15.9,3.2,38.3,111.6,0,60.6,248.8,6.4,0,15.9,22.3,0,98.9,3.2,3.2,105.2,0,0,0,0,0,0,0,0,0,82.9,0,82.9,583.6,0,0,19.1
STN,2011,1,6,6/17/2011,340,9:02,10,Napa River,2,2.7,7130,3.9,7200,3.94,18.3,18.3,19,77.8,1,17494,N,5.3,17.9,0,0,7.2,0,160.9,0,3.6,14.3,203.9,3.6,0,0,128.8,0,0,0,0,132.3,35.8,10.7,0,557.9,75.1,28.6,0,0,0,672.4,0,0,7.2,7.2,0,304,68,10.7,382.7,0,0,0,0,0,0,0,0,0,3.6,0,3.6,579.4,10.7,21.5,60.8
STN,2011,1,6,6/17/2011,411,10:21,10,Suisun Bay,2,2.1,514,0.23,838,0.39,19.4,19.4,24,37.8,1,18219,N,5.5,3.4,0,0,17.2,0,92.7,0,37.8,0,151.1,3.4,0,0,20.6,0,0,0,3.4,27.5,13.7,20.6,0,2877.9,123.6,3.4,0,0,0,3025.6,0,0,92.7,92.7,0,20.6,649.1,54.9,724.6,24,3.4,3.4,13.7,44.6,0,0,0,0,0,0,0,0,6.9,6.9,0
STN,2011,1,6,6/17/2011,508,11:33,10,Suisun Bay,2,16.5,136,0.06,150,0.06,19.9,20.1,52,11.4,1,18743,N,5.7,0,0,3.3,6.7,0,1612.4,0,203.6,0,1826,6.7,0,0,0,0,0,0,23.4,30,16.7,6.7,0,2653.9,43.4,0,0,6.7,0,2710.7,0,0,90.1,90.1,0,0,974.8,10,984.8,213.6,10,0,33.4,257,3.3,0,3.3,0,0,0,6.7,0,0,0,0
STN,2011,1,6,6/17/2011,520,12:38,10,Suisun Bay,2,12.8,143,0.06,141,0.06,20.5,20.7,73,9.4,1,18199,N,5.5,0,0,3.4,3.4,0,3414,0,144.4,0,3565.3,6.9,0,0,3.4,0,0,0,6.9,17.2,0,6.9,0,4383.5,10.3,0,0,3.4,0,4404.1,0,0,58.4,58.4,0,0,560.4,0,560.4,192.5,6.9,0,44.7,244.1,0,0,0,0,0,0,0,0,0,3.4,0
STN,2011,2,6,6/27/2011,809,7:00,10,Lower San Joaquin,2,12.5,108,0.04,111,0.05,20.1,20.3,126,5.9,1,18542,N,5.6,0,0,10.1,0,0,752.5,0,47.2,0,809.9,10.1,0,0,0,0,0,0,3.4,13.5,0,3.4,0,3330.6,30.4,0,0,10.1,0,3374.4,0,0,50.6,50.6,0,0,465.7,0,465.7,334.1,30.4,10.1,67.5,442.1,0,0,10.1,0,0,0,10.1,0,0,0,0
STN,2011,2,6,6/27/2011,902,7:57,10,Old River,2,7.9,134,0.06,141,0.06,23.4,23.3,200,7.3,1,17832,N,5.4,0,0,0,3.5,0,2554.4,0,171.9,0,2729.8,7,0,0,0,0,0,0,24.6,31.6,3.5,14,0,5417.6,59.6,0,0,0,0,5491.3,0,0,49.1,49.1,0,0,270.2,0,270.2,70.2,35.1,28.1,164.9,298.2,0,0,0,0,0,0,0,0,0,0,0
STN,2011,2,6,6/27/2011,910,13:38,10,South Delta,4,10.7,149,0.06,142,0.06,23.3,21.7,59,10.8,1,18428,N,5.6,0,0,0,61.1,0,1025.4,0,108.7,0,1195.2,23.8,0,0,0,0,0,0,6.8,30.6,0,309,0,1684.1,17,0,0,0,0,2010,0,0,363.3,363.3,3.4,3.4,967.7,6.8,981.2,2240.9,349.7,95.1,251.3,2937,13.6,0,13.6,0,0,0,27.2,0,0,3.4,0
STN,2011,2,6,6/27/2011,912,12:16,10,South Delta,4,11,144,0.06,127,0.05,24.6,21.4,68,10.8,1,18822,N,5.7,0,0,1.7,26.2,0,7,0,1.7,0,36.7,7,0,0,0,0,0,0,5.2,12.2,0,82.2,0,14,3.5,0,0,1.7,0,101.5,0,0,112,112,0,5.2,24.5,0,29.7,1567.6,110.2,45.5,194.2,1917.6,1.7,0,36.7,0,0,0,38.5,0,0,7,0
STN,2011,2,6,6/27/2011,914,11:09,10,South Delta,4,7.9,171,0.07,171,0.07,23.7,23.6,122,6.1,1,17932,N,5.4,0,0,16.5,115.7,0,5173.3,0,231.4,0,5536.9,24.8,0,0,0,0,0,0,33.1,57.8,0,925.6,0,19379,454.5,0,0,0,0,20759.1,0,0,322.3,322.3,0,0,3487.4,24.8,3512.2,884.2,462.8,173.5,1760.2,3280.8,0,0,0,0,0,0,0,0,0,8.3,0
STN,2011,2,6,6/27/2011,915,8:55,10,South Delta,2,6.4,151,0.06,153,0.06,23.6,23.5,182,5.1,1,18401,N,5.6,0,0,3.4,20.4,0,2329.2,0,88.4,0,2441.4,0,0,0,0,0,0,0,17,17,0,105.4,0,4961,57.8,0,0,0,0,5124.3,0,0,54.4,54.4,0,3.4,156.4,0,159.8,122.4,40.8,34,353.6,550.8,3.4,0,0,0,0,0,3.4,0,0,3.4,0
STN,2011,2,6,6/27/2011,918,9:50,10,South Delta,3,7.3,174,0.07,177,0.07,23.6,23.4,103,6.8,1,16204,N,4.9,0,0,0,11.6,0,2069.7,0,231.7,0,2312.9,0,0,0,0,0,0,0,27,27,0,27,0,6363.5,96.5,0,0,0,0,6487,0,0,23.2,23.2,0,0,30.9,0,30.9,208.5,270.3,69.5,617.8,1166.1,0,0,0,0,0,0,0,0,0,7.7,0
STN,2011,2,6,6/28/2011,704,12:35,10,Lower Sacramento River,4,6.1,98,0.04,100,0.04,19.2,19.1,88,9.9,1,14529,N,4.4,0,0,2.3,0,0,358.1,0,90.7,0,451,31.7,0,0,0,0,0,0,20.4,52.1,0,0,0,276.5,70.3,0,0,9.1,0,355.9,0,0,154.1,154.1,0,0,113.3,0,113.3,95.2,20.4,22.7,68,206.3,0,0,0,0,0,0,0,0,0,9.1,0
STN,2011,2,6,6/28/2011,706,11:51,10,Lower Sacramento River,3,9.4,98,0.04,98,0.04,19.4,19.2,88,9.6,1,14976,N,4.5,0,0,1.5,0,0,501.8,0,35.4,0,538.7,26.2,0,0,0,0,0,0,16.9,43.1,4.6,0,0,232.4,13.9,0,0,4.6,0,250.9,0,0,146.2,146.2,0,0,43.1,0,43.1,101.6,21.5,20,90.8,234,7.7,0,0,0,0,0,7.7,0,0,1.5,0
STN,2011,2,6,6/28/2011,707,10:56,10,Lower Sacramento River,3,9.1,104,0.04,104,0.04,19.3,19.1,68,15.3,1,15408,N,4.7,0,0,4.1,4.1,0,974.6,0,44.7,0,1027.4,16.2,0,0,0,0,0,0,16.2,32.5,0,4.1,0,511.7,48.7,0,0,4.1,0,568.5,0,0,69,69,0,0,341.1,4.1,345.2,194.9,24.4,20.3,97.5,337,0,0,32.5,0,0,0,32.5,0,0,0,0
STN,2011,2,6,6/28/2011,711,10:14,10,Sacramento River,2,3,86,0.03,87,0.03,18.6,18.5,77,14.5,1,16654,N,5.1,0,0,0,0,0,0,0,0,0,0,56.1,0,0,0,0,0,0,10.5,66.6,0,0,0,7,0,0,0,10.5,0,17.5,0,0,189.3,189.3,0,10.5,3.5,0,14,290.9,10.5,10.5,140.2,452.2,7,0,66.6,0,0,0,73.6,0,0,10.5,0
STN,2011,2,6,6/28/2011,713,7:52,10,Cache Slough,2,12.2,139,0.06,128,0.05,19.2,19,42,34.7,1,20384,N,6.2,2.9,0,0,0,0,3660.2,0,49.8,0,3712.9,17.6,0,5.9,0,0,0,0,11.7,35.1,2.9,0,0,538.8,76.1,0,0,0,0,614.9,0,0,105.4,105.4,0,0,269.4,5.9,275.2,99.6,23.4,35.1,73.2,231.3,5.9,0,8.8,0,0,0,14.6,0,0,0,0
STN,2011,2,6,6/28/2011,716,8:30,10,Cache Slough,2,12.8,164,0.07,151,0.06,19.5,19.2,34,26.5,1,19778,N,6,0,0,3.2,3.2,0,3075,0,208.8,0,3290.1,9.5,0,12.7,0,0,0,0,6.3,28.5,3.2,0,0,828.9,237.3,0,0,0,0,1066.1,0,0,53.8,53.8,0,0,303.7,3.2,306.9,85.4,139.2,69.6,104.4,398.6,0,0,0,0,0,0,0,0,0,3.2,0
STN,2011,2,6,6/28/2011,719,10:34,10,Sac. Deep Water Channel,2,10.1,635,0.29,641,0.29,21.5,21.4,40,42.2,1,19064,N,5.8,0,0,3,0,0,1868.2,0,2345.8,0,4217,0,0,139.1,0,0,0,0,0,139.1,0,0,0,2983.6,1689.8,0,0,0,0,4673.5,3,0,3,6,0,0,196.5,9.1,205.6,0,3,1913.5,0,1916.5,0,0,0,0,0,0,0,0,0,3,0
STN,2011,2,6,6/28/2011,721,9:05,10,Cache Slough,2,2.1,202,0.09,202,0.09,19.9,19.9,30,26.1,1,19861,N,6,0,0,2.9,0,0,2968.7,0,1543.1,0,4514.8,2.9,0,0,0,0,0,0,8.8,11.8,2.9,0,0,2469,482,0,0,2.9,0,2954,0,0,44.1,44.1,0,0,282.2,2.9,285.1,38.2,50,188.1,188.1,464.4,0,0,0,0,0,0,0,0,0,0,0
STN,2011,2,6,6/28/2011,723,9:47,10,Sac. Deep Water Channel,2,10.7,202,0.09,193,0.08,20.2,19.1,41,9.7,1,18556,N,5.6,0,0,13.5,0,0,4039.5,0,384.4,0,4437.4,60.7,0,20.2,0,0,0,0,10.1,91,0,0,0,1396,293.4,0,0,0,0,1689.3,0,0,47.2,47.2,0,0,340.6,16.9,357.4,74.2,43.8,70.8,40.5,229.3,0,0,0,0,0,0,0,0,0,3.4,0
STN,2011,2,6,6/28/2011,795,12:39,10,Sac. Deep Water Channel,2,12.2,925,0.44,951,0.45,22.5,21.7,74,15.9,1,16980,N,5.2,0,0,84.4,0,0,442.9,0,4597.8,0,5125.1,7,0,921,0,0,0,0,161.7,1089.7,7,0,0,850.7,1448.2,0,0,239,0,2537.9,28.1,0,49.2,77.3,0,0,175.8,0,175.8,49.2,10819.7,9012.9,217.9,20099.7,0,0,0,0,0,0,0,0,0,0,0
STN,2011,2,6,6/28/2011,796,12:00,10,Sac. Deep Water Channel,2,10.4,945,0.45,956,0.45,21.6,21.2,46,21.9,1,17607,N,5.3,0,0,84.2,5.6,0,1402.8,0,6362.9,0,7855.4,0,0,656.5,5.6,0,0,0,67.3,729.4,0,0,0,2698.9,4275.6,0,0,72.9,0,7047.4,22.4,0,16.8,39.3,0,0,460.1,33.7,493.8,0,28.1,8932.7,0,8960.8,0,0,0,0,0,0,0,0,0,0,0
STN,2011,2,6,6/28/2011,797,11:18,10,Sac. Deep Water Channel,2,9.4,863,0.4,850,0.4,21.2,20.9,42,11.8,1,18213,N,5.5,0,0,3.1,0,0,1926.5,0,4201.2,0,6130.9,0,0,225.9,0,0,0,0,12.6,238.5,3.1,0,0,1484.1,2547.7,0,0,3.1,0,4034.9,0,0,3.1,3.1,0,0,191.4,15.7,207.1,3.1,9.4,4292.2,0,4304.8,0,0,0,0,0,0,0,0,0,3.1,0
STN,2011,2,6,6/28/2011,812,9:04,10,Lower San Joaquin,2,7.6,107,0.04,104,0.04,21,20.8,157,5,1,16784,N,5.1,0,0,0,0,0,1662.6,0,33.6,0,1696.2,14.9,0,0,0,0,0,0,3.7,18.6,0,29.8,0,5603,18.6,0,0,3.7,0,5655.2,0,0,33.6,33.6,0,0,618.8,0,618.8,507,22.4,18.6,141.7,689.7,0,0,0,0,0,0,0,0,0,0,0
STN,2011,2,6,6/28/2011,815,8:19,10,Lower San Joaquin,2,5.2,109,0.04,109,0.04,21.1,20.7,164,2.8,1,13094,N,4,0,0,4.8,0,0,2073.8,0,19.1,0,2097.7,4.8,0,0,0,0,0,0,4.8,9.6,4.8,33.4,0,5256.3,33.4,0,0,4.8,0,5328,0,0,57.3,57.3,0,0,358.4,0,358.4,888.8,23.9,0,114.7,1027.4,0,0,0,0,0,0,0,0,0,0,0
STN,2011,2,6,6/28/2011,906,7:34,10,San Joaquin River,2,11.3,154,0.06,149,0.06,21.5,21.4,136,15.3,1,14798,N,4.5,0,0,0,4.2,0,718.8,0,16.9,0,739.9,21.1,0,0,0,0,0,0,12.7,33.8,0,97.2,0,5361.4,38.1,0,0,4.2,0,5500.9,0,0,114.2,114.2,0,0,1276.9,0,1276.9,701.9,186,33.8,473.6,1395.3,0,0,0,0,0,0,0,0,0,0,0
STN,2011,2,6,6/28/2011,919,6:42,10,Mokelumne River,2,6.1,86,0.03,89,0.04,20.1,19.8,179,4.3,1,15890,N,4.8,0,0,13.3,1.7,0,11.6,0,0,0,26.5,0,0,0,0,0,0,0,18.2,18.2,0,0,0,77.9,0,0,0,11.6,0,89.5,0,0,56.4,56.4,0,0,218.8,0,218.8,890.3,23.2,24.9,311.7,1250.1,0,0,6.6,0,0,0,6.6,0,0,11.6,0
STN,2011,2,6,6/29/2011,501,9:29,10,Suisun Bay,2,11.9,165,0.07,192,0.08,19.3,18.7,63,15,1,13457,N,4.1,17.7,0,8.9,13.3,0,3313.3,0,119.8,0,3472.9,4.4,0,0,88.7,0,0,0,8.9,102,8.9,4.4,0,8400.7,119.8,0,0,17.7,0,8542.6,0,0,159.7,159.7,0,0,1184.3,39.9,1224.2,354.8,17.7,8.9,44.4,425.8,0,0,0,0,0,0,0,0,0,0,0
STN,2011,2,6,6/29/2011,504,10:28,10,Suisun Bay,2,7.6,118,0.05,134,0.06,19.3,18.5,82,10.5,1,12907,N,3.9,9.7,0,4.8,0,0,2356,0,722.3,0,3092.8,4.8,0,0,4.8,0,0,0,9.7,19.4,4.8,0,0,5376.1,164.8,0,0,0,0,5540.9,0,0,58.2,58.2,0,0,189.1,0,189.1,67.9,38.8,14.5,14.5,135.7,0,0,0,0,0,0,0,0,0,0,0
STN,2011,2,6,6/29/2011,513,7:23,10,Suisun Bay,2,9.1,108,0.04,109,0.04,19.2,18.8,80,13.4,1,14640,N,4.4,8.2,0,4.1,0,0,1883.6,0,134.5,0,2030.4,8.2,0,0,4.1,0,0,0,8.2,20.4,8.2,4.1,0,4643.7,28.5,0,0,0,0,4676.3,0,0,73.4,73.4,0,0,607.5,4.1,611.6,224.2,16.3,12.2,61.2,313.9,0,0,0,0,0,0,0,0,0,0,0
STN,2011,2,6,6/29/2011,519,8:23,10,Suisun Bay (Honker),2,1.2,124,0.05,124,0.05,18.4,18.2,53,23.2,1,14189,N,4.3,0,0,0,4.4,0,2394.5,0,30.9,0,2429.7,0,0,0,4.4,0,0,0,0,4.4,4.4,13.2,0,4524.3,48.5,0,0,4.4,0,4590.5,0,0,101.4,101.4,0,0,476.2,8.8,485.1,224.9,8.8,17.6,44.1,295.4,0,0,0,0,0,0,0,0,0,0,0
