"bottle.ID","Date","genus","species","division","notes","NetRadius_cm","TowVolume_L","TotalSampleVolume_mL","Aliquot_mL","CountFactor","NumberIndividualsCounted","NumberPerLiter","BiomassFactor","SpeciesBiomass_ugdwL","file_name","Station"
"NL56",2018-01-30,"Pseudodiaptomus","forbesi","Copepoda","High algae and detritus.",15.24,733.921693340774,248,59,0.0057273001583791,57,0.326456109027609,3.66418286485477,1.19619488082613,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","56"
"NL56",2018-01-30,"Sinocalanus","doerri","Copepoda","High algae and detritus.",15.24,733.921693340774,248,59,0.0057273001583791,15,0.0859095023756865,4.73724590191929,0.406974438065146,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","56"
"NL56",2018-01-30,"nauplii",NA,"Copepoda","High algae and detritus.",15.24,733.921693340774,248,59,0.0057273001583791,13,0.0744549020589283,0.266572944939615,0.0198476625070391,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","56"
"NL56",2018-01-30,"bdelloid",NA,"Rotifera","High algae and detritus.",15.24,733.921693340774,248,59,0.0057273001583791,1,0.0057273001583791,0.0641206630207,0.000367238283473828,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","56"
"NL56",2018-01-30,"Brachionus","calyciflorus","Rotifera","High algae and detritus.",15.24,733.921693340774,248,59,0.0057273001583791,1,0.0057273001583791,0.18823880625,0.00107810014484872,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","56"
"NL56",2018-01-30,"Synchaeta","spp.","Rotifera","High algae and detritus.",15.24,733.921693340774,248,59,0.0057273001583791,3,0.0171819004751373,0.022056568391,0.000378973762917221,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","56"
"NL62",2018-01-30,"Bosmina","longirostris","Cladocera","High algae and detritus.",15.24,711.681642027418,210,145,0.00203500522781951,3,0.00610501568345852,1.37280740909373,0.00838101076288528,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","62"
"NL62",2018-01-30,"Monospilus","dispar","Cladocera","High algae and detritus.",15.24,711.681642027418,210,145,0.00203500522781951,2,0.00407001045563901,0.627719934802968,0.00255482669786112,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","62"
"NL62",2018-01-30,"ostracod",NA,"Ostracoda","High algae and detritus.",15.24,711.681642027418,210,145,0.00203500522781951,2,0.00407001045563901,4.50771743170036,0.0183464570780867,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","62"
"NL62",2018-01-30,"Acanthocyclops","vernalis","Copepoda","High algae and detritus.",15.24,711.681642027418,210,145,0.00203500522781951,2,0.00407001045563901,24.8955416413179,0.10132511477896,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","62"
"NL62",2018-01-30,"calanoid","copepodid","Copepoda","High algae and detritus.",15.24,711.681642027418,210,145,0.00203500522781951,45,0.0915752352518778,2.36924686425348,0.216964338963786,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","62"
"NL62",2018-01-30,"cyclopoid","copepodid","Copepoda","High algae and detritus.",15.24,711.681642027418,210,145,0.00203500522781951,10,0.0203500522781951,3.03917406110846,0.0618473510260917,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","62"
"NL62",2018-01-30,"harpacticoid",NA,"Copepoda","High algae and detritus.",15.24,711.681642027418,210,145,0.00203500522781951,5,0.0101750261390975,4.09872596740584,0.0417046438553523,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","62"
"NL62",2018-01-30,"Pseudodiaptomus","forbesi","Copepoda","High algae and detritus.",15.24,711.681642027418,210,145,0.00203500522781951,34,0.0691901777458632,4.28151904729707,0.296239063904783,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","62"
"NL62",2018-01-30,"Sinocalanus","doerri","Copepoda","High algae and detritus.",15.24,711.681642027418,210,145,0.00203500522781951,89,0.181115465275936,5.47578367710954,0.99174910843007,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","62"
"NL62",2018-01-30,"nauplii",NA,"Copepoda","High algae and detritus.",15.24,711.681642027418,210,145,0.00203500522781951,8,0.0162800418225561,0.245719849823616,0.00400032943176066,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","62"
"NL64",2018-01-30,"Alona","guttata","Cladocera","High detritus.",15.24,644.961488087347,270,270,0.00155048017357677,4,0.00620192069430707,0.624506501852687,0.0038731397975695,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","64"
"NL64",2018-01-30,"Bosmina","longirostris","Cladocera","High detritus.",15.24,644.961488087347,270,270,0.00155048017357677,2,0.00310096034715353,0.979354656614541,0.00303693995596186,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","64"
"NL64",2018-01-30,"Chydorus","sphaericus","Cladocera","High detritus.",15.24,644.961488087347,270,270,0.00155048017357677,2,0.00310096034715353,0.544300985670574,0.00168785577348103,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","64"
"NL64",2018-01-30,"ostracod",NA,"Ostracoda","High detritus.",15.24,644.961488087347,270,270,0.00155048017357677,6,0.0093028810414606,1.30286033844859,0.0121203547422243,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","64"
"NL64",2018-01-30,"calanoid","copepodid","Copepoda","High detritus.",15.24,644.961488087347,270,270,0.00155048017357677,21,0.0325600836451121,1.62968635920229,0.0530627241709249,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","64"
"NL64",2018-01-30,"cyclopoid","copepodid","Copepoda","High detritus.",15.24,644.961488087347,270,270,0.00155048017357677,6,0.0093028810414606,1.70162643080106,0.0158300282627474,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","64"
"NL64",2018-01-30,"Pseudodiaptomus","forbesi","Copepoda","High detritus.",15.24,644.961488087347,270,270,0.00155048017357677,28,0.0434134448601495,2.71899920963083,0.118041122262098,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","64"
"NL64",2018-01-30,"Sinocalanus","doerri","Copepoda","High detritus.",15.24,644.961488087347,270,270,0.00155048017357677,102,0.15814897770483,3.72922588222581,0.589773260904405,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","64"
"NL64",2018-01-30,"nauplii",NA,"Copepoda","High detritus.",15.24,644.961488087347,270,270,0.00155048017357677,19,0.0294591232979586,0.237195931436092,0.00698758418994997,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","64"
"NL66",2018-01-30,"Alona","guttata","Cladocera","High algae and detritus.",15.24,600.481385460634,236,38,0.0103425792475238,2,0.0206851584950476,0.838170425180819,0.0173376880907266,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","66"
"NL66",2018-01-30,"ostracod",NA,"Ostracoda","High algae and detritus.",15.24,600.481385460634,236,38,0.0103425792475238,1,0.0103425792475238,0.624506501852687,0.00645900798600527,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","66"
"NL66",2018-01-30,"calanoid","copepodid","Copepoda","High algae and detritus.",15.24,600.481385460634,236,38,0.0103425792475238,42,0.434388328395999,3.15709871650423,1.37140683404343,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","66"
"NL66",2018-01-30,"Eurytemora","affinis","Copepoda","High algae and detritus.",15.24,600.481385460634,236,38,0.0103425792475238,1,0.0103425792475238,12.4114258248488,0.128366155168262,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","66"
"NL66",2018-01-30,"harpacticoid",NA,"Copepoda","High algae and detritus.",15.24,600.481385460634,236,38,0.0103425792475238,1,0.0103425792475238,2.27763598917487,0.0235566307150533,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","66"
"NL66",2018-01-30,"Pseudodiaptomus","forbesi","Copepoda","High algae and detritus.",15.24,600.481385460634,236,38,0.0103425792475238,12,0.124110950970285,4.32413558257476,0.536672579277802,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","66"
"NL66",2018-01-30,"Sinocalanus","doerri","Copepoda","High algae and detritus.",15.24,600.481385460634,236,38,0.0103425792475238,140,1.44796109465333,4.14589461076334,6.00309409891823,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","66"
"NL66",2018-01-30,"nauplii",NA,"Copepoda","High algae and detritus.",15.24,600.481385460634,236,38,0.0103425792475238,10,0.103425792475238,0.384606569890477,0.0397782392821055,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","66"
"NL66",2018-01-30,"bdelloid",NA,"Rotifera","High algae and detritus.",15.24,600.481385460634,236,38,0.0103425792475238,1,0.0103425792475238,0.0440478806625,0.000455568696437377,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","66"
"NL70",2018-01-30,"Alona","guttata","Cladocera","na",15.24,667.201539400704,275,42,0.00981355506688469,7,0.0686948854681929,1.30286033844859,0.0894998417307769,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","70"
"NL70",2018-01-30,"calanoid","copepodid","Copepoda","na",15.24,667.201539400704,275,42,0.00981355506688469,25,0.245338876672117,2.14858279971962,0.527130890520245,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","70"
"NL70",2018-01-30,"cyclopoid","copepodid","Copepoda","na",15.24,667.201539400704,275,42,0.00981355506688469,5,0.0490677753344235,0.895263526651319,0.0439285895908306,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","70"
"NL70",2018-01-30,"Diacyclops","thomasi","Copepoda","na",15.24,667.201539400704,275,42,0.00981355506688469,1,0.00981355506688469,1.85782920753286,0.0182319092329905,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","70"
"NL70",2018-01-30,"harpacticoid",NA,"Copepoda","na",15.24,667.201539400704,275,42,0.00981355506688469,1,0.00981355506688469,0.66967913307179,0.00657193304954361,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","70"
"NL70",2018-01-30,"Pseudodiaptomus","forbesi","Copepoda","na",15.24,667.201539400704,275,42,0.00981355506688469,8,0.0785084405350776,2.71677231303887,0.213289557585558,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","70"
"NL70",2018-01-30,"Sinocalanus","doerri","Copepoda","na",15.24,667.201539400704,275,42,0.00981355506688469,172,1.68793147150417,4.02760097192974,6.79831443518098,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","70"
"NL70",2018-01-30,"nauplii",NA,"Copepoda","na",15.24,667.201539400704,275,42,0.00981355506688469,17,0.16683043613704,0.293549753511413,0.0489730334062296,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","70"
"NL74",2018-01-30,"Alona","guttata","Cladocera","na",15.24,711.681642027418,225,24,0.0131730249122245,1,0.0131730249122245,1.00668863435705,0.0132611344592387,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","74"
"NL74",2018-01-30,"Ceriodaphnia","spp.","Cladocera","na",15.24,711.681642027418,225,24,0.0131730249122245,1,0.0131730249122245,1.00142757824717,0.0131918304360386,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","74"
"NL74",2018-01-30,"Daphnia","sp.","Cladocera","na",15.24,711.681642027418,225,24,0.0131730249122245,2,0.026346049824449,8.59888104517666,0.226546548450734,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","74"
"NL74",2018-01-30,"calanoid","copepodid","Copepoda","na",15.24,711.681642027418,225,24,0.0131730249122245,53,0.698170320347898,1.73594451068518,1.21198493513124,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","74"
"NL74",2018-01-30,"cyclopoid","copepodid","Copepoda","na",15.24,711.681642027418,225,24,0.0131730249122245,9,0.11855722421002,2.19464514745448,0.260191036808194,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","74"
"NL74",2018-01-30,"Leptodiaptomus","siciloides","Copepoda","na",15.24,711.681642027418,225,24,0.0131730249122245,2,0.026346049824449,2.52256374400659,0.066459590084946,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","74"
"NL74",2018-01-30,"Pseudodiaptomus","forbesi","Copepoda","na",15.24,711.681642027418,225,24,0.0131730249122245,1,0.0131730249122245,2.52256374400659,0.033229795042473,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","74"
"NL74",2018-01-30,"Sinocalanus","doerri","Copepoda","na",15.24,711.681642027418,225,24,0.0131730249122245,96,1.26461039157355,4.03907179908958,5.10785216944036,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","74"
"NL74",2018-01-30,"nauplii",NA,"Copepoda","na",15.24,711.681642027418,225,24,0.0131730249122245,40,0.526920996488979,0.297811540261148,0.156923153560322,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","74"
"NL76",2018-01-30,"Bosmina","longirostris","Cladocera","na",15.24,733.921693340774,210,6,0.0476890113994066,30,1.4306703419822,1.28740948089534,1.84185856230366,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","76"
"NL76",2018-01-30,"Ceriodaphnia","spp.","Cladocera","na",15.24,733.921693340774,210,6,0.0476890113994066,16,0.763024182390506,1.3523268568216,1.03185809425103,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","76"
"NL76",2018-01-30,"Daphnia","ambigua","Cladocera","na",15.24,733.921693340774,210,6,0.0476890113994066,12,0.572268136792879,2.80377022760206,1.60450836414518,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","76"
"NL76",2018-01-30,"Daphnia","sp.","Cladocera","na",15.24,733.921693340774,210,6,0.0476890113994066,30,1.4306703419822,2.5157564491659,3.59921813947209,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","76"
"NL76",2018-01-30,"calanoid","copepodid","Copepoda","na",15.24,733.921693340774,210,6,0.0476890113994066,31,1.47835935338161,1.44064092257345,2.12978498275077,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","76"
"NL76",2018-01-30,"cyclopoid","copepodid","Copepoda","na",15.24,733.921693340774,210,6,0.0476890113994066,24,1.14453627358576,2.59540198748456,2.97053171921265,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","76"
"NL76",2018-01-30,"Diacyclops","thomasi","Copepoda","na",15.24,733.921693340774,210,6,0.0476890113994066,17,0.810713193789912,2.71032200010807,2.19729380490668,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","76"
"NL76",2018-01-30,"harpacticoid",NA,"Copepoda","na",15.24,733.921693340774,210,6,0.0476890113994066,1,0.0476890113994066,4.56913395855611,0.217897481434998,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","76"
"NL76",2018-01-30,"Leptodiaptomus","siciloides","Copepoda","na",15.24,733.921693340774,210,6,0.0476890113994066,3,0.14306703419822,2.98912472192569,0.427645208814487,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","76"
"NL76",2018-01-30,"Limnoithona","tetraspina","Copepoda","na",15.24,733.921693340774,210,6,0.0476890113994066,6,0.28613406839644,1.48529060940798,0.424992244820932,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","76"
"NL76",2018-01-30,"Sinocalanus","doerri","Copepoda","na",15.24,733.921693340774,210,6,0.0476890113994066,54,2.57520661556796,6.78650978124377,17.4766648852756,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","76"
"NL76",2018-01-30,"nauplii",NA,"Copepoda","na",15.24,733.921693340774,210,6,0.0476890113994066,30,1.4306703419822,0.441914774311059,0.632234361290589,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","76"
"NL84",2018-01-30,"Bosmina","longirostris","Cladocera","na",15.24,756.161744654131,204,3,0.0899278500674525,67,6.02516595451932,0.874002561720843,5.26601047904309,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","84"
"NL84",2018-01-30,"Ceriodaphnia","spp.","Cladocera","na",15.24,756.161744654131,204,3,0.0899278500674525,20,1.79855700134905,0.79471951489575,1.42934834762447,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","84"
"NL84",2018-01-30,"Daphnia","galeata","Cladocera","na",15.24,756.161744654131,204,3,0.0899278500674525,1,0.0899278500674525,5.98723334016446,0.538419022133162,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","84"
"NL84",2018-01-30,"Daphnia","parvula","Cladocera","na",15.24,756.161744654131,204,3,0.0899278500674525,17,1.52877345114669,3.00225343649031,4.5897653473203,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","84"
"NL84",2018-01-30,"Daphnia","sp.","Cladocera","na",15.24,756.161744654131,204,3,0.0899278500674525,28,2.51797980188867,1.92079589664546,4.83652527130391,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","84"
"NL84",2018-01-30,"calanoid","copepodid","Copepoda","na",15.24,756.161744654131,204,3,0.0899278500674525,25,2.24819625168631,1.4944113919384,3.35973008983323,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","84"
"NL84",2018-01-30,"cyclopoid","copepodid","Copepoda","na",15.24,756.161744654131,204,3,0.0899278500674525,27,2.42805195182122,0.748550534733494,1.81751958689647,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","84"
"NL84",2018-01-30,"Diacyclops","thomasi","Copepoda","na",15.24,756.161744654131,204,3,0.0899278500674525,3,0.269783550202357,1.9103144447163,0.515371412898409,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","84"
"NL84",2018-01-30,"Leptodiaptomus","siciloides","Copepoda","na",15.24,756.161744654131,204,3,0.0899278500674525,2,0.179855700134905,6.28078965989273,1.12963582168008,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","84"
"NL84",2018-01-30,"Limnoithona","tetraspina","Copepoda","na",15.24,756.161744654131,204,3,0.0899278500674525,6,0.539567100404715,1.24847790083001,0.673637600870216,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","84"
"NL84",2018-01-30,"Sinocalanus","doerri","Copepoda","na",15.24,756.161744654131,204,3,0.0899278500674525,25,2.24819625168631,6.28562883600359,14.1313271885947,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","84"
"NL84",2018-01-30,"nauplii",NA,"Copepoda","na",15.24,756.161744654131,204,3,0.0899278500674525,13,1.16906205087688,0.204460467076799,0.239026972964048,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","84"
"West Sac",2018-01-30,"Bosmina","longirostris","Cladocera","Specimens degraded.",15.24,244.640564446925,275,8,0.140512265730395,92,12.9271284471963,1.62988548295333,21.0697389923582,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","WSP"
"West Sac",2018-01-30,"Ceriodaphnia","spp.","Cladocera","Specimens degraded.",15.24,244.640564446925,275,8,0.140512265730395,10,1.40512265730395,2.20998323305525,3.10529751302776,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","WSP"
"West Sac",2018-01-30,"Daphnia","parvula","Cladocera","Specimens degraded.",15.24,244.640564446925,275,8,0.140512265730395,22,3.09126984606868,1.6340721448666,5.05135794772689,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","WSP"
"West Sac",2018-01-30,"calanoid","copepodid","Copepoda","Specimens degraded.",15.24,244.640564446925,275,8,0.140512265730395,94,13.2081529786571,2.48981857207713,32.8859045890962,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","WSP"
"West Sac",2018-01-30,"cyclopoid","copepodid","Copepoda","Specimens degraded.",15.24,244.640564446925,275,8,0.140512265730395,14,1.96717172022552,3.17778618607322,6.25125111816655,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","WSP"
"West Sac",2018-01-30,"Diacyclops","thomasi","Copepoda","Specimens degraded.",15.24,244.640564446925,275,8,0.140512265730395,4,0.562049062921578,1.60891745926619,0.90429055029873,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","WSP"
"West Sac",2018-01-30,"Leptodiaptomus","siciloides","Copepoda","Specimens degraded.",15.24,244.640564446925,275,8,0.140512265730395,6,0.843073594382367,3.73873747246755,3.15203083936527,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","WSP"
"West Sac",2018-01-30,"Limnoithona","tetraspina","Copepoda","Specimens degraded.",15.24,244.640564446925,275,8,0.140512265730395,3,0.421536797191184,1.15151921334744,0.48540772109859,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","WSP"
"West Sac",2018-01-30,"Pseudodiaptomus","forbesi","Copepoda","Specimens degraded.",15.24,244.640564446925,275,8,0.140512265730395,1,0.140512265730395,2.98912472192569,0.420008687228515,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","WSP"
"West Sac",2018-01-30,"Sinocalanus","doerri","Copepoda","Specimens degraded.",15.24,244.640564446925,275,8,0.140512265730395,20,2.81024531460789,5.80591665403418,16.3160500740035,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","WSP"
"West Sac",2018-01-30,"nauplii",NA,"Copepoda","Specimens degraded.",15.24,244.640564446925,275,8,0.140512265730395,13,1.82665945449513,0.233902844507384,0.427260842352717,"20190122 - UC DAVIS - SACRAMENTO ZOOPS - JAN 2018 - FINAL.xlsx","WSP"
